fuelType,year,VClass,highway08,fuelCost08,score,city08
Premium,2013,Compact Cars,27,2100,5.0,19.0
Premium,2013,Compact Cars,27,2100,6.0,19.0
Premium,2013,Compact Cars,28,2100,6.0,19.0
Premium,2013,Compact Cars,28,2100,9.0,19.0
Premium,2013,Compact Cars,28,2200,5.0,18.0
Premium,2013,Compact Cars,28,2200,6.0,18.0
Premium,2013,Compact Cars,29,1950,5.0,21.0
Premium,2013,Compact Cars,29,1950,6.0,21.0
Premium,2013,Compact Cars,30,1700,5.0,25.0
Premium,2013,Compact Cars,30,1700,6.0,25.0
Premium,2013,Compact Cars,30,1800,5.0,23.0
Premium,2013,Compact Cars,30,1800,6.0,23.0
Premium,2013,Compact Cars,30,1850,5.0,22.0
Premium,2013,Compact Cars,30,1850,6.0,22.0
Premium,2013,Compact Cars,30,1850,7.0,22.0
Premium,2013,Compact Cars,30,1850,9.0,22.0
Premium,2013,Compact Cars,30,1950,5.0,20.0
Premium,2013,Compact Cars,30,1950,6.0,20.0
Premium,2013,Compact Cars,31,1650,5.0,25.0
Premium,2013,Compact Cars,31,1650,6.0,25.0
Premium,2013,Compact Cars,31,1800,5.0,24.0
Premium,2013,Compact Cars,31,1800,6.0,24.0
Premium,2013,Compact Cars,31,1850,5.0,21.5
Premium,2013,Compact Cars,31,1850,6.0,21.5
Premium,2013,Compact Cars,31,1850,7.0,21.5
Premium,2013,Compact Cars,31,1850,9.0,21.5
Premium,2013,Compact Cars,32,1650,5.0,25.0
Premium,2013,Compact Cars,32,1650,6.0,25.0
Premium,2013,Compact Cars,32,1700,5.0,24.0
Premium,2013,Compact Cars,32,1700,6.0,24.0
Premium,2013,Compact Cars,32,1700,7.0,24.0
Premium,2013,Compact Cars,32,1700,9.0,24.0
Premium,2013,Compact Cars,32,1800,5.0,22.5
Premium,2013,Compact Cars,32,1800,6.0,22.5
Premium,2013,Compact Cars,32,1850,5.0,21.0
Premium,2013,Compact Cars,32,1850,6.0,21.0
Premium,2013,Compact Cars,32,1850,7.0,21.0
Premium,2013,Compact Cars,32,1850,9.0,21.0
Premium,2013,Compact Cars,33,1800,5.0,22.5
Premium,2013,Compact Cars,33,1800,6.0,22.5
Premium,2013,Compact Cars,34,1700,5.0,23.5
Premium,2013,Compact Cars,34,1700,6.0,23.5
Premium,2013,Compact Cars,35,1650,5.0,23.0
Premium,2013,Compact Cars,35,1650,6.0,23.0
Premium,2013,Compact Cars,38,1200,7.0,38.0
Premium,2013,Compact Cars,38,1200,8.0,38.0
Premium,2013,Compact Cars,38,1200,9.0,38.0
Premium,2013,Compact Cars,48,1050,7.0,41.0
Premium,2013,Compact Cars,48,1050,9.0,41.0
Premium,2013,Large Cars,26,2200,5.0,18.0
Premium,2013,Large Cars,26,2200,6.0,18.0
Premium,2013,Large Cars,32,1800,5.0,22.0
Premium,2013,Large Cars,32,1800,6.0,22.0
Premium,2013,Large Cars,33,1700,5.0,24.0
Premium,2013,Large Cars,33,1700,6.0,24.0
Premium,2013,Midsize Cars,23,2600,5.0,15.0
Premium,2013,Midsize Cars,25,2200,5.0,18.0
Premium,2013,Midsize Cars,25,2200,6.0,18.0
Premium,2013,Midsize Cars,26,2100,5.0,19.0
Premium,2013,Midsize Cars,26,2100,6.0,19.0
Premium,2013,Midsize Cars,26,2200,5.0,18.0
Premium,2013,Midsize Cars,26,2200,6.0,18.0
Premium,2013,Midsize Cars,28,2000,5.0,19.0
Premium,2013,Midsize Cars,28,2000,6.0,19.0
Premium,2013,Midsize Cars,28,2100,6.0,19.0
Premium,2013,Midsize Cars,28,2100,9.0,19.0
Premium,2013,Midsize Cars,28,2200,5.0,18.0
Premium,2013,Midsize Cars,28,2200,6.0,18.0
Premium,2013,Midsize Cars,29,2000,5.0,20.0
Premium,2013,Midsize Cars,29,2000,6.0,20.0
Premium,2013,Midsize Cars,30,1800,6.0,24.0
Premium,2013,Midsize Cars,30,1800,9.0,24.0
Premium,2013,Midsize Cars,30,1950,5.0,20.0
Premium,2013,Midsize Cars,30,1950,6.0,20.0
Premium,2013,Midsize Cars,32,1800,5.0,22.0
Premium,2013,Midsize Cars,32,1800,6.0,22.0
Premium,2013,Midsize Cars,33,1700,5.0,24.0
Premium,2013,Midsize Cars,33,1700,6.0,24.0
Premium,2013,Midsize Cars,36,1550,5.0,27.0
Premium,2013,Midsize Cars,38,1450,5.0,28.0
Premium,2013,Midsize Cars,38,1500,5.0,27.0
Premium,2013,Midsize Cars,39,1450,5.0,28.0
Premium,2013,Midsize Station Wagons,27,2100,5.0,19.0
Premium,2013,Midsize Station Wagons,27,2100,6.0,19.0
Premium,2013,Minicompact Cars,29,1950,5.0,21.0
Premium,2013,Minicompact Cars,30,1850,5.0,22.0
Premium,2013,Minicompact Cars,33,1550,5.0,28.0
Premium,2013,Minicompact Cars,33,1600,5.0,27.0
Premium,2013,Minicompact Cars,33,1650,5.0,24.0
Premium,2013,Minicompact Cars,34,1600,5.0,26.0
Premium,2013,Minicompact Cars,34,1600,6.0,26.0
Premium,2013,Minicompact Cars,35,1550,5.0,27.0
Premium,2013,Minicompact Cars,35,1550,6.0,27.0
Premium,2013,Minicompact Cars,36,1450,5.0,29.0
Premium,2013,Minicompact Cars,36,1450,6.0,29.0
Premium,2013,Minicompact Cars,38,1350,5.0,30.0
Premium,2013,Small Sport Utility Vehicle 2WD,26,2000,5.0,21.0
Premium,2013,Small Sport Utility Vehicle 2WD,26,2000,6.0,21.0
Premium,2013,Small Sport Utility Vehicle 2WD,28,2000,5.0,20.0
Premium,2013,Small Sport Utility Vehicle 2WD,28,2000,6.0,20.0
Premium,2013,Small Sport Utility Vehicle 4WD,21,2600,5.0,16.0
Premium,2013,Small Sport Utility Vehicle 4WD,21,2600,6.0,16.0
Premium,2013,Small Sport Utility Vehicle 4WD,23,2300,5.0,18.0
Premium,2013,Small Sport Utility Vehicle 4WD,23,2300,6.0,18.0
Premium,2013,Small Sport Utility Vehicle 4WD,26,2200,5.0,18.5
Premium,2013,Small Sport Utility Vehicle 4WD,26,2200,6.0,18.5
Premium,2013,Small Sport Utility Vehicle 4WD,27,1650,7.0,29.0
Premium,2013,Small Sport Utility Vehicle 4WD,27,1650,8.0,29.0
Premium,2013,Small Sport Utility Vehicle 4WD,27,2100,5.0,19.5
Premium,2013,Small Sport Utility Vehicle 4WD,27,2100,6.0,19.5
Premium,2013,Small Sport Utility Vehicle 4WD,28,1950,5.0,21.0
Premium,2013,Small Sport Utility Vehicle 4WD,28,1950,6.0,21.0
Premium,2013,Small Sport Utility Vehicle 4WD,28,2000,5.0,20.0
Premium,2013,Small Sport Utility Vehicle 4WD,28,2000,6.0,20.0
Premium,2013,Small Sport Utility Vehicle 4WD,30,1800,5.0,24.0
Premium,2013,Small Sport Utility Vehicle 4WD,30,1800,6.0,24.0
Premium,2013,Small Station Wagons,25,2200,5.0,19.0
Premium,2013,Small Station Wagons,26,2100,5.0,20.0
Premium,2013,Small Station Wagons,26,2100,6.0,20.0
Premium,2013,Small Station Wagons,29,1700,5.0,25.0
Premium,2013,Small Station Wagons,29,1700,6.0,25.0
Premium,2013,Small Station Wagons,30,1700,5.0,25.0
Premium,2013,Small Station Wagons,30,1700,6.0,25.0
Premium,2013,Small Station Wagons,31,1600,5.0,27.0
Premium,2013,Small Station Wagons,31,1600,6.0,27.0
Premium,2013,Standard Sport Utility Vehicle 4WD,23,2450,5.0,16.0
Premium,2013,Standard Sport Utility Vehicle 4WD,23,2450,6.0,16.0
Premium,2013,Standard Sport Utility Vehicle 4WD,24,2200,5.0,20.0
Premium,2013,Standard Sport Utility Vehicle 4WD,24,2200,6.0,20.0
Premium,2013,Subcompact Cars,24,2600,5.0,15.0
Premium,2013,Subcompact Cars,25,2300,5.0,18.0
Premium,2013,Subcompact Cars,25,2300,6.0,18.0
Premium,2013,Subcompact Cars,26,2200,5.0,18.0
Premium,2013,Subcompact Cars,26,2200,6.0,18.0
Premium,2013,Subcompact Cars,26,2200,8.0,18.0
Premium,2013,Subcompact Cars,27,2100,5.0,19.0
Premium,2013,Subcompact Cars,27,2100,6.0,19.0
Premium,2013,Subcompact Cars,27,2200,5.0,17.0
Premium,2013,Subcompact Cars,28,2100,5.0,19.0
Premium,2013,Subcompact Cars,28,2100,6.0,19.0
Premium,2013,Subcompact Cars,28,2100,8.0,19.0
Premium,2013,Subcompact Cars,30,1950,5.0,20.0
Premium,2013,Subcompact Cars,30,1950,6.0,20.0
Premium,2013,Subcompact Cars,31,1850,5.0,21.0
Premium,2013,Subcompact Cars,31,1850,6.0,21.0
Premium,2013,Subcompact Cars,34,1550,5.0,27.0
Premium,2013,Subcompact Cars,34,1550,6.0,27.0
Premium,2013,Two Seaters,27,1950,5.0,21.5
Premium,2013,Two Seaters,27,1950,6.0,21.5
Premium,2013,Two Seaters,32,1800,5.0,23.0
Premium,2013,Two Seaters,32,1800,6.0,23.0
Premium,2013,Two Seaters,34,1550,5.0,27.0
Premium,2013,Two Seaters,34,1550,6.0,27.0
Premium,2013,Two Seaters,34,1600,5.0,26.0
Premium,2013,Two Seaters,34,1600,6.0,26.0
Premium,2013,Two Seaters,38,1300,5.0,34.0
Premium,2013,Two Seaters,38,1300,6.0,34.0
Premium,2014,Compact Cars,28,2100,5.0,19.0
Premium,2014,Compact Cars,28,2100,6.0,19.0
Premium,2014,Compact Cars,28,2200,5.0,18.0
Premium,2014,Compact Cars,28,2200,6.0,18.0
Premium,2014,Compact Cars,29,1700,5.0,25.0
Premium,2014,Compact Cars,29,1700,6.0,25.0
Premium,2014,Compact Cars,30,1650,5.0,27.0
Premium,2014,Compact Cars,30,1650,6.0,27.0
Premium,2014,Compact Cars,30,1700,5.0,25.0
Premium,2014,Compact Cars,30,1700,6.0,25.0
Premium,2014,Compact Cars,30,1800,5.0,23.0
Premium,2014,Compact Cars,30,1800,6.0,23.0
Premium,2014,Compact Cars,31,1700,5.0,24.0
Premium,2014,Compact Cars,31,1700,6.0,24.0
Premium,2014,Compact Cars,31,1800,5.0,23.0
Premium,2014,Compact Cars,31,1800,6.0,23.0
Premium,2014,Compact Cars,31,1850,5.0,22.0
Premium,2014,Compact Cars,31,1850,6.0,22.0
Premium,2014,Compact Cars,31,1850,7.0,21.0
Premium,2014,Compact Cars,31,1850,9.0,21.0
Premium,2014,Compact Cars,34,1550,5.0,28.0
Premium,2014,Compact Cars,34,1550,6.0,28.0
Premium,2014,Compact Cars,34,1700,5.0,23.0
Premium,2014,Compact Cars,34,1700,6.0,23.0
Premium,2014,Compact Cars,34,1700,8.0,23.0
Premium,2014,Compact Cars,35,1650,5.0,23.0
Premium,2014,Compact Cars,35,1650,6.0,23.0
Premium,2014,Compact Cars,36,1500,5.0,29.0
Premium,2014,Compact Cars,36,1500,6.0,29.0
Premium,2014,Compact Cars,37,1550,5.0,26.0
Premium,2014,Compact Cars,37,1550,6.0,26.0
Premium,2014,Compact Cars,48,1050,7.0,41.0
Premium,2014,Compact Cars,48,1050,9.0,41.0
Premium,2014,Large Cars,24,2450,5.0,16.0
Premium,2014,Large Cars,24,2450,6.0,16.0
Premium,2014,Large Cars,26,2200,5.0,18.0
Premium,2014,Large Cars,26,2200,6.0,18.0
Premium,2014,Large Cars,26,2300,5.0,17.0
Premium,2014,Large Cars,26,2300,6.0,17.0
Premium,2014,Large Cars,27,2100,5.0,19.0
Premium,2014,Large Cars,27,2100,6.0,19.0
Premium,2014,Large Cars,28,2100,5.0,19.0
Premium,2014,Large Cars,28,2100,6.0,19.0
Premium,2014,Large Cars,32,1800,5.0,22.0
Premium,2014,Large Cars,32,1800,6.0,22.0
Premium,2014,Large Cars,33,1800,5.0,23.0
Premium,2014,Large Cars,33,1800,6.0,23.0
Premium,2014,Midsize Cars,24,2200,5.0,18.0
Premium,2014,Midsize Cars,24,2200,6.0,18.0
Premium,2014,Midsize Cars,27,2100,5.0,19.0
Premium,2014,Midsize Cars,27,2100,6.0,19.0
Premium,2014,Midsize Cars,29,2000,5.0,19.666666666666668
Premium,2014,Midsize Cars,29,2000,6.0,19.666666666666668
Premium,2014,Midsize Cars,31,1550,7.0,28.0
Premium,2014,Midsize Cars,31,1550,8.0,28.0
Premium,2014,Midsize Cars,38,1450,5.0,28.0
Premium,2014,Midsize Cars,38,1450,6.0,28.0
Premium,2014,Midsize Cars,39,1450,5.0,28.0
Premium,2014,Midsize Cars,39,1450,6.0,28.0
Premium,2014,Minicompact Cars,29,1950,5.0,21.0
Premium,2014,Minicompact Cars,33,1600,5.0,27.0
Premium,2014,Minicompact Cars,33,1600,6.0,27.0
Premium,2014,Small Sport Utility Vehicle 2WD,26,2000,5.0,21.0
Premium,2014,Small Sport Utility Vehicle 2WD,26,2000,6.0,21.0
Premium,2014,Small Sport Utility Vehicle 4WD,23,2450,5.0,16.0
Premium,2014,Small Sport Utility Vehicle 4WD,23,2450,6.0,16.0
Premium,2014,Small Sport Utility Vehicle 4WD,25,2200,5.0,19.0
Premium,2014,Small Sport Utility Vehicle 4WD,25,2200,6.0,19.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,1650,7.0,29.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,1650,8.0,29.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,1850,5.0,23.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,2000,5.0,20.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,2000,6.0,20.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,2100,5.0,19.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,2100,6.0,19.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,2200,5.0,18.0
Premium,2014,Small Sport Utility Vehicle 4WD,27,2200,6.0,18.0
Premium,2014,Small Sport Utility Vehicle 4WD,28,1950,5.0,21.0
Premium,2014,Small Sport Utility Vehicle 4WD,28,1950,6.0,21.0
Premium,2014,Small Station Wagons,25,2200,5.0,19.0
Premium,2014,Small Station Wagons,29,1950,5.0,22.0
Premium,2014,Small Station Wagons,29,1950,6.0,22.0
Premium,2014,Small Station Wagons,31,1600,5.0,27.0
Premium,2014,Small Station Wagons,31,1600,6.0,27.0
Premium,2014,Small Station Wagons,32,1650,5.0,25.0
Premium,2014,Small Station Wagons,32,1650,6.0,25.0
Premium,2014,Small Station Wagons,32,1700,5.0,24.0
Premium,2014,Small Station Wagons,32,1700,6.0,24.0
Premium,2014,Standard Sport Utility Vehicle 2WD,23,2300,5.0,18.0
Premium,2014,Standard Sport Utility Vehicle 2WD,23,2300,6.0,18.0
Premium,2014,Standard Sport Utility Vehicle 4WD,19,2900,5.0,14.0
Premium,2014,Standard Sport Utility Vehicle 4WD,19,2900,6.0,14.0
Premium,2014,Standard Sport Utility Vehicle 4WD,22,2450,5.0,18.0
Premium,2014,Standard Sport Utility Vehicle 4WD,22,2450,6.0,18.0
Premium,2014,Subcompact Cars,26,2200,5.0,17.0
Premium,2014,Subcompact Cars,27,2100,5.0,19.0
Premium,2014,Subcompact Cars,27,2100,6.0,19.0
Premium,2014,Subcompact Cars,31,1800,5.0,23.0
Premium,2014,Subcompact Cars,31,1800,6.0,23.0
Premium,2014,Subcompact Cars,31,1850,5.0,21.0
Premium,2014,Subcompact Cars,31,1850,6.0,21.0
Premium,2014,Subcompact Cars,34,1550,5.0,27.0
Premium,2014,Subcompact Cars,34,1550,6.0,27.0
Premium,2014,Subcompact Cars,34,1600,5.0,26.0
Premium,2014,Subcompact Cars,34,1600,6.0,26.0
Premium,2014,Subcompact Cars,34,1650,5.0,24.0
Premium,2014,Subcompact Cars,34,1650,6.0,24.0
Premium,2014,Subcompact Cars,37,1500,5.0,28.0
Premium,2014,Subcompact Cars,37,1500,6.0,28.0
Premium,2014,Two Seaters,27,2300,6.0,16.0
Premium,2014,Two Seaters,28,2200,6.0,17.0
Premium,2014,Two Seaters,31,1850,5.0,22.0
Premium,2014,Two Seaters,31,1850,6.0,22.0
Premium,2015,Compact Cars,23,2450,5.0,17.0
Premium,2015,Compact Cars,24,2450,5.0,17.0
Premium,2015,Compact Cars,24,2450,6.0,17.0
Premium,2015,Compact Cars,28,1950,5.0,21.0
Premium,2015,Compact Cars,28,2100,5.0,19.0
Premium,2015,Compact Cars,28,2100,6.0,19.0
Premium,2015,Compact Cars,30,1700,5.0,25.0
Premium,2015,Compact Cars,30,1700,6.0,25.0
Premium,2015,Compact Cars,30,1800,5.0,23.0
Premium,2015,Compact Cars,30,1800,6.0,23.0
Premium,2015,Compact Cars,30,1950,5.0,20.0
Premium,2015,Compact Cars,30,1950,6.0,20.0
Premium,2015,Compact Cars,31,1700,5.0,24.0
Premium,2015,Compact Cars,31,1700,7.0,24.0
Premium,2015,Compact Cars,31,1850,5.0,21.0
Premium,2015,Compact Cars,31,1850,6.0,21.0
Premium,2015,Compact Cars,32,1800,5.0,22.0
Premium,2015,Compact Cars,32,1800,6.0,22.0
Premium,2015,Compact Cars,32,1800,8.0,22.0
Premium,2015,Compact Cars,33,1650,9.0,25.0
Premium,2015,Compact Cars,33,1800,5.0,22.0
Premium,2015,Compact Cars,33,1800,6.0,22.0
Premium,2015,Compact Cars,34,1650,9.0,25.0
Premium,2015,Compact Cars,34,1700,5.0,23.0
Premium,2015,Compact Cars,34,1700,6.0,23.0
Premium,2015,Compact Cars,34,1700,8.0,23.0
Premium,2015,Compact Cars,34,1850,5.0,21.0
Premium,2015,Compact Cars,34,1850,6.0,21.0
Premium,2015,Compact Cars,35,1650,5.0,24.0
Premium,2015,Compact Cars,35,1650,6.0,24.0
Premium,2015,Large Cars,23,2600,5.0,15.0
Premium,2015,Large Cars,23,2600,6.0,15.0
Premium,2015,Large Cars,24,2600,5.0,15.0
Premium,2015,Large Cars,25,2600,5.0,15.0
Premium,2015,Large Cars,32,1800,5.0,22.0
Premium,2015,Large Cars,32,1800,6.0,22.0
Premium,2015,Large Cars,32,1800,8.0,22.0
Premium,2015,Midsize Cars,23,2600,5.0,15.0
Premium,2015,Midsize Cars,25,2600,5.0,15.0
Premium,2015,Midsize Cars,27,2300,7.0,17.0
Premium,2015,Midsize Cars,27,2300,9.0,17.0
Premium,2015,Midsize Cars,29,2000,5.0,20.0
Premium,2015,Midsize Cars,29,2000,6.0,20.0
Premium,2015,Midsize Cars,32,1800,5.0,22.0
Premium,2015,Midsize Cars,32,1800,6.0,22.0
Premium,2015,Midsize Cars,33,1800,5.0,23.0
Premium,2015,Midsize Cars,33,1800,6.0,23.0
Premium,2015,Midsize Cars,38,1450,5.0,28.0
Premium,2015,Midsize Cars,38,1450,6.0,28.0
Premium,2015,Minicompact Cars,29,1950,5.0,21.0
Premium,2015,Minicompact Cars,33,1550,5.0,28.0
Premium,2015,Minicompact Cars,33,1550,6.0,28.0
Premium,2015,Minicompact Cars,33,1600,5.0,27.0
Premium,2015,Minicompact Cars,33,1600,6.0,27.0
Premium,2015,Minicompact Cars,38,1350,5.0,30.0
Premium,2015,Minicompact Cars,38,1350,6.0,30.0
Premium,2015,Small Sport Utility Vehicle 2WD,25,2200,5.0,19.0
Premium,2015,Small Sport Utility Vehicle 2WD,25,2200,6.0,19.0
Premium,2015,Small Sport Utility Vehicle 2WD,28,1600,7.0,31.0
Premium,2015,Small Sport Utility Vehicle 2WD,28,1600,8.0,31.0
Premium,2015,Small Sport Utility Vehicle 2WD,31,1800,5.0,24.0
Premium,2015,Small Sport Utility Vehicle 2WD,31,1800,6.0,24.0
Premium,2015,Small Sport Utility Vehicle 4WD,24,2300,6.0,18.0
Premium,2015,Small Sport Utility Vehicle 4WD,24,2300,9.0,18.0
Premium,2015,Small Sport Utility Vehicle 4WD,24,2450,5.0,17.0
Premium,2015,Small Sport Utility Vehicle 4WD,24,2450,6.0,17.0
Premium,2015,Small Sport Utility Vehicle 4WD,26,2100,5.0,20.0
Premium,2015,Small Sport Utility Vehicle 4WD,26,2100,6.0,20.0
Premium,2015,Small Sport Utility Vehicle 4WD,27,1650,7.0,29.0
Premium,2015,Small Sport Utility Vehicle 4WD,27,1650,8.0,29.0
Premium,2015,Small Sport Utility Vehicle 4WD,27,1850,5.0,23.0
Premium,2015,Small Sport Utility Vehicle 4WD,28,1950,5.0,21.5
Premium,2015,Small Sport Utility Vehicle 4WD,28,1950,6.0,21.5
Premium,2015,Small Sport Utility Vehicle 4WD,31,1700,5.0,24.0
Premium,2015,Small Sport Utility Vehicle 4WD,31,1700,6.0,24.0
Premium,2015,Small Station Wagons,31,1650,5.0,26.0
Premium,2015,Small Station Wagons,31,1650,6.0,26.0
Premium,2015,Standard Sport Utility Vehicle 4WD,20,2750,5.0,15.0
Premium,2015,Standard Sport Utility Vehicle 4WD,20,2750,6.0,15.0
Premium,2015,Subcompact Cars,26,2200,5.0,18.0
Premium,2015,Subcompact Cars,26,2200,6.0,18.0
Premium,2015,Subcompact Cars,31,1800,5.0,23.0
Premium,2015,Subcompact Cars,31,1800,6.0,23.0
Premium,2015,Subcompact Cars,32,1800,5.0,22.0
Premium,2015,Subcompact Cars,32,1800,6.0,22.0
Premium,2015,Subcompact Cars,32,1800,9.0,23.0
Premium,2015,Subcompact Cars,34,1700,5.0,23.0
Premium,2015,Subcompact Cars,34,1700,6.0,23.0
Premium,2015,Subcompact Cars,36,1500,5.0,27.0
Premium,2015,Subcompact Cars,36,1500,6.0,27.0
Premium,2015,Two Seaters,30,1850,5.0,21.0
Premium,2015,Two Seaters,30,1850,6.0,21.0
Premium,2015,Two Seaters,34,1650,5.0,24.0
Premium,2016,Compact Cars,23,2450,5.0,17.0
Premium,2016,Compact Cars,24,2200,5.0,18.0
Premium,2016,Compact Cars,27,2000,5.0,20.0
Premium,2016,Compact Cars,29,2000,6.0,20.0
Premium,2016,Compact Cars,30,1850,5.0,23.0
Premium,2016,Compact Cars,30,1850,6.0,23.0
Premium,2016,Compact Cars,35,1600,5.0,25.0
Premium,2016,Compact Cars,35,1600,6.0,25.0
Premium,2016,Compact Cars,35,1700,5.0,23.0
Premium,2016,Compact Cars,35,1700,6.0,23.0
Premium,2016,Compact Cars,37,1550,5.0,26.0
Premium,2016,Compact Cars,37,1550,7.0,26.0
Premium,2016,Compact Cars,48,1050,7.0,42.0
Premium,2016,Compact Cars,48,1050,9.0,42.0
Premium,2016,Large Cars,20,2900,5.0,14.0
Premium,2016,Large Cars,31,1850,8.0,22.0
Premium,2016,Midsize Cars,23,2600,5.0,15.0
Premium,2016,Midsize Cars,25,2100,5.0,19.0
Premium,2016,Midsize Cars,25,2100,6.0,19.0
Premium,2016,Midsize Cars,27,2000,5.0,20.0
Premium,2016,Midsize Cars,27,2000,6.0,20.0
Premium,2016,Midsize Cars,29,1950,5.0,20.0
Premium,2016,Midsize Cars,29,1950,6.0,20.0
Premium,2016,Midsize Cars,30,1850,5.0,22.0
Premium,2016,Midsize Cars,30,1850,6.0,22.0
Premium,2016,Midsize Cars,33,1800,5.0,22.0
Premium,2016,Midsize Cars,33,1800,6.0,22.0
Premium,2016,Midsize Cars,38,1500,5.0,27.0
Premium,2016,Midsize Cars,38,1500,6.0,27.0
Premium,2016,Midsize Station Wagons,21,2600,5.0,16.0
Premium,2016,Midsize Station Wagons,21,2600,6.0,16.0
Premium,2016,Minicompact Cars,29,1950,5.0,21.0
Premium,2016,Small Sport Utility Vehicle 2WD,27,2000,5.0,20.0
Premium,2016,Small Sport Utility Vehicle 2WD,27,2000,6.0,20.0
Premium,2016,Small Sport Utility Vehicle 2WD,27,2100,5.0,19.0
Premium,2016,Small Sport Utility Vehicle 2WD,27,2100,6.0,19.0
Premium,2016,Small Sport Utility Vehicle 2WD,28,1850,5.0,22.0
Premium,2016,Small Sport Utility Vehicle 2WD,28,1850,6.0,22.0
Premium,2016,Small Sport Utility Vehicle 2WD,28,1950,5.0,21.0
Premium,2016,Small Sport Utility Vehicle 2WD,28,1950,6.0,21.0
Premium,2016,Small Sport Utility Vehicle 2WD,28,2000,5.0,20.0
Premium,2016,Small Sport Utility Vehicle 2WD,28,2000,6.0,20.0
Premium,2016,Small Sport Utility Vehicle 2WD,31,1800,5.0,24.0
Premium,2016,Small Sport Utility Vehicle 2WD,31,1800,6.0,24.0
Premium,2016,Small Sport Utility Vehicle 2WD,34,1650,5.0,25.0
Premium,2016,Small Sport Utility Vehicle 2WD,34,1650,7.0,25.0
Premium,2016,Small Sport Utility Vehicle 4WD,26,2100,5.0,19.0
Premium,2016,Small Sport Utility Vehicle 4WD,26,2100,6.0,19.0
Premium,2016,Small Sport Utility Vehicle 4WD,26,2100,7.0,20.0
Premium,2016,Small Sport Utility Vehicle 4WD,26,2100,9.0,20.0
Premium,2016,Small Sport Utility Vehicle 4WD,26,2200,5.0,18.0
Premium,2016,Small Sport Utility Vehicle 4WD,26,2200,6.0,18.0
Premium,2016,Small Sport Utility Vehicle 4WD,27,2100,5.0,19.0
Premium,2016,Small Sport Utility Vehicle 4WD,27,2100,6.0,19.0
Premium,2016,Small Sport Utility Vehicle 4WD,28,1950,5.0,21.0
Premium,2016,Small Sport Utility Vehicle 4WD,28,1950,6.0,21.0
Premium,2016,Small Sport Utility Vehicle 4WD,31,1700,5.0,24.0
Premium,2016,Small Sport Utility Vehicle 4WD,31,1700,7.0,24.0
Premium,2016,Small Station Wagons,33,1800,5.0,22.0
Premium,2016,Small Station Wagons,33,1800,6.0,22.0
Premium,2016,Standard Sport Utility Vehicle 2WD,25,2200,6.0,18.0
Premium,2016,Standard Sport Utility Vehicle 4WD,19,2900,5.0,14.0
Premium,2016,Standard Sport Utility Vehicle 4WD,19,2900,6.0,14.0
Premium,2016,Standard Sport Utility Vehicle 4WD,21,2750,5.0,14.0
Premium,2016,Standard Sport Utility Vehicle 4WD,24,2300,6.0,18.0
Premium,2016,Standard Sport Utility Vehicle 4WD,25,2100,5.0,20.0
Premium,2016,Standard Sport Utility Vehicle 4WD,25,2100,6.0,20.0
Premium,2016,Standard Sport Utility Vehicle 4WD,28,1550,7.0,30.0
Premium,2016,Standard Sport Utility Vehicle 4WD,28,1550,8.0,30.0
Premium,2016,Subcompact Cars,21,2900,6.0,14.0
Premium,2016,Subcompact Cars,28,2200,5.0,18.0
Premium,2016,Subcompact Cars,28,2200,6.0,18.0
Premium,2016,Subcompact Cars,29,1950,6.0,21.0
Premium,2016,Subcompact Cars,33,1700,8.0,23.0
Premium,2016,Subcompact Cars,33,1700,9.0,23.0
Premium,2016,Two Seaters,23,2900,5.0,13.0
Premium,2016,Two Seaters,28,2200,5.0,17.0
Premium,2016,Two Seaters,34,1550,5.0,27.0
Premium,2016,Two Seaters,34,1550,6.0,27.0
Premium,2016,Two Seaters,36,1550,5.0,26.0
Premium,2016,Two Seaters,36,1550,6.0,26.0
Premium,2017,Compact Cars,26,2300,6.0,17.0
Premium,2017,Compact Cars,31,1700,6.0,24.0
Premium,2017,Compact Cars,32,1800,6.0,22.0
Premium,2017,Compact Cars,33,1800,8.0,23.0
Premium,2017,Compact Cars,33,1800,9.0,23.0
Premium,2017,Large Cars,25,2600,5.0,15.0
Premium,2017,Large Cars,32,1800,8.0,23.0
Premium,2017,Large Cars,33,1800,8.0,23.0
Premium,2017,Large Cars,33,1800,9.0,23.0
Premium,2017,Large Cars,36,1450,6.0,30.0
Premium,2017,Large Cars,36,1450,8.0,30.0
Premium,2017,Large Cars,36,1450,9.0,30.0
Premium,2017,Midsize Cars,25,2100,6.0,19.0
Premium,2017,Midsize Cars,29,1950,7.0,22.0
Premium,2017,Midsize Cars,30,1850,6.0,22.0
Premium,2017,Midsize Cars,31,1700,6.0,25.0
Premium,2017,Midsize Cars,31,1850,7.0,22.0
Premium,2017,Midsize Cars,33,1700,6.0,24.0
Premium,2017,Midsize Cars,33,1800,6.0,22.0
Premium,2017,Minicompact Cars,32,1700,5.0,24.0
Premium,2017,Small Sport Utility Vehicle 4WD,23,2200,6.0,20.0
